FID,DNBR,MASK,RGB_prefire,RGB_within_fire_period,RGB_post_fire
2282,S2A_L2A_T12SVC_2282_20200628T175921_20200711T180921_10m_DNBR.TIF,S2A_L2A_T12SVC_2282_20200628T175921_20200711T180921_10m_MASK.TIF,-,S2A_L2A_T12SVC_2282_20200628T175921_10m_RGB.TIF,S2A_L2A_T12SVC_2282_20200711T180921_10m_RGB.TIF
2282,S2A_L2A_T12SVC_2282_20200628T175921_20200728T175921_10m_DNBR.TIF,S2A_L2A_T12SVC_2282_20200628T175921_20200728T175921_10m_MASK.TIF,-,S2A_L2A_T12SVC_2282_20200628T175921_10m_RGB.TIF,S2A_L2A_T12SVC_2282_20200728T175921_10m_RGB.TIF
2282,S2A_L2A_T12SVC_2282_20200628T175921_20200706T180919_10m_DNBR.TIF,S2A_L2A_T12SVC_2282_20200628T175921_20200706T180919_10m_MASK.TIF,-,S2A_L2A_T12SVC_2282_20200628T175921_10m_RGB.TIF,S2B_L2A_T12SVC_2282_20200706T180919_10m_RGB.TIF
2282,S2A_L2A_T12SVC_2282_20200628T175921_20200805T180919_10m_DNBR.TIF,S2A_L2A_T12SVC_2282_20200628T175921_20200805T180919_10m_MASK.TIF,-,S2A_L2A_T12SVC_2282_20200628T175921_10m_RGB.TIF,S2B_L2A_T12SVC_2282_20200805T180919_10m_RGB.TIF
2282,S2A_L2A_T12SVC_2282_20200628T175921_20200726T180919_10m_DNBR.TIF,S2A_L2A_T12SVC_2282_20200628T175921_20200726T180919_10m_MASK.TIF,-,S2A_L2A_T12SVC_2282_20200628T175921_10m_RGB.TIF,S2B_L2A_T12SVC_2282_20200726T180919_10m_RGB.TIF
2282,S2A_L2A_T12SVC_2282_20200618T175921_20200708T175921_10m_DNBR.TIF,S2A_L2A_T12SVC_2282_20200618T175921_20200708T175921_10m_MASK.TIF,-,S2A_L2A_T12SVC_2282_20200618T175921_10m_RGB.TIF,S2A_L2A_T12SVC_2282_20200708T175921_10m_RGB.TIF
2282,S2A_L2A_T12SVC_2282_20200618T175921_20200718T175921_10m_DNBR.TIF,S2A_L2A_T12SVC_2282_20200618T175921_20200718T175921_10m_MASK.TIF,-,S2A_L2A_T12SVC_2282_20200618T175921_10m_RGB.TIF,S2A_L2A_T12SVC_2282_20200718T175921_10m_RGB.TIF
2282,S2A_L2A_T12SVC_2282_20200618T175921_20200731T180921_10m_DNBR.TIF,S2A_L2A_T12SVC_2282_20200618T175921_20200731T180921_10m_MASK.TIF,-,S2A_L2A_T12SVC_2282_20200618T175921_10m_RGB.TIF,S2A_L2A_T12SVC_2282_20200731T180921_10m_RGB.TIF
2282,S2A_L2A_T12SVC_2282_20200618T175921_20200701T180921_10m_DNBR.TIF,S2A_L2A_T12SVC_2282_20200618T175921_20200701T180921_10m_MASK.TIF,-,S2A_L2A_T12SVC_2282_20200618T175921_10m_RGB.TIF,S2A_L2A_T12SVC_2282_20200701T180921_10m_RGB.TIF
2282,S2A_L2A_T12SVC_2282_20200618T175921_20200807T175921_10m_DNBR.TIF,S2A_L2A_T12SVC_2282_20200618T175921_20200807T175921_10m_MASK.TIF,-,S2A_L2A_T12SVC_2282_20200618T175921_10m_RGB.TIF,S2A_L2A_T12SVC_2282_20200807T175921_10m_RGB.TIF
2282,S2A_L2A_T12SVC_2282_20200618T175921_20200711T180921_10m_DNBR.TIF,S2A_L2A_T12SVC_2282_20200618T175921_20200711T180921_10m_MASK.TIF,-,S2A_L2A_T12SVC_2282_20200618T175921_10m_RGB.TIF,S2A_L2A_T12SVC_2282_20200711T180921_10m_RGB.TIF
2282,S2A_L2A_T12SVC_2282_20200618T175921_20200728T175921_10m_DNBR.TIF,S2A_L2A_T12SVC_2282_20200618T175921_20200728T175921_10m_MASK.TIF,-,S2A_L2A_T12SVC_2282_20200618T175921_10m_RGB.TIF,S2A_L2A_T12SVC_2282_20200728T175921_10m_RGB.TIF
2282,S2A_L2A_T12SVC_2282_20200618T175921_20200706T180919_10m_DNBR.TIF,S2A_L2A_T12SVC_2282_20200618T175921_20200706T180919_10m_MASK.TIF,-,S2A_L2A_T12SVC_2282_20200618T175921_10m_RGB.TIF,S2B_L2A_T12SVC_2282_20200706T180919_10m_RGB.TIF
2282,S2A_L2A_T12SVC_2282_20200618T175921_20200805T180919_10m_DNBR.TIF,S2A_L2A_T12SVC_2282_20200618T175921_20200805T180919_10m_MASK.TIF,-,S2A_L2A_T12SVC_2282_20200618T175921_10m_RGB.TIF,S2B_L2A_T12SVC_2282_20200805T180919_10m_RGB.TIF
2282,S2A_L2A_T12SVC_2282_20200618T175921_20200726T180919_10m_DNBR.TIF,S2A_L2A_T12SVC_2282_20200618T175921_20200726T180919_10m_MASK.TIF,-,S2A_L2A_T12SVC_2282_20200618T175921_10m_RGB.TIF,S2B_L2A_T12SVC_2282_20200726T180919_10m_RGB.TIF
2282,S2B_L2A_T12SVC_2282_20200623T175919_20200708T175921_10m_DNBR.TIF,S2B_L2A_T12SVC_2282_20200623T175919_20200708T175921_10m_MASK.TIF,-,S2B_L2A_T12SVC_2282_20200623T175919_10m_RGB.TIF,S2A_L2A_T12SVC_2282_20200708T175921_10m_RGB.TIF
2282,S2B_L2A_T12SVC_2282_20200623T175919_20200718T175921_10m_DNBR.TIF,S2B_L2A_T12SVC_2282_20200623T175919_20200718T175921_10m_MASK.TIF,-,S2B_L2A_T12SVC_2282_20200623T175919_10m_RGB.TIF,S2A_L2A_T12SVC_2282_20200718T175921_10m_RGB.TIF
2282,S2B_L2A_T12SVC_2282_20200623T175919_20200731T180921_10m_DNBR.TIF,S2B_L2A_T12SVC_2282_20200623T175919_20200731T180921_10m_MASK.TIF,-,S2B_L2A_T12SVC_2282_20200623T175919_10m_RGB.TIF,S2A_L2A_T12SVC_2282_20200731T180921_10m_RGB.TIF
2282,S2B_L2A_T12SVC_2282_20200623T175919_20200701T180921_10m_DNBR.TIF,S2B_L2A_T12SVC_2282_20200623T175919_20200701T180921_10m_MASK.TIF,-,S2B_L2A_T12SVC_2282_20200623T175919_10m_RGB.TIF,S2A_L2A_T12SVC_2282_20200701T180921_10m_RGB.TIF
2282,S2B_L2A_T12SVC_2282_20200623T175919_20200807T175921_10m_DNBR.TIF,S2B_L2A_T12SVC_2282_20200623T175919_20200807T175921_10m_MASK.TIF,-,S2B_L2A_T12SVC_2282_20200623T175919_10m_RGB.TIF,S2A_L2A_T12SVC_2282_20200807T175921_10m_RGB.TIF
2282,S2B_L2A_T12SVC_2282_20200623T175919_20200711T180921_10m_DNBR.TIF,S2B_L2A_T12SVC_2282_20200623T175919_20200711T180921_10m_MASK.TIF,-,S2B_L2A_T12SVC_2282_20200623T175919_10m_RGB.TIF,S2A_L2A_T12SVC_2282_20200711T180921_10m_RGB.TIF
2282,S2B_L2A_T12SVC_2282_20200623T175919_20200728T175921_10m_DNBR.TIF,S2B_L2A_T12SVC_2282_20200623T175919_20200728T175921_10m_MASK.TIF,-,S2B_L2A_T12SVC_2282_20200623T175919_10m_RGB.TIF,S2A_L2A_T12SVC_2282_20200728T175921_10m_RGB.TIF
2282,S2B_L2A_T12SVC_2282_20200623T175919_20200706T180919_10m_DNBR.TIF,S2B_L2A_T12SVC_2282_20200623T175919_20200706T180919_10m_MASK.TIF,-,S2B_L2A_T12SVC_2282_20200623T175919_10m_RGB.TIF,S2B_L2A_T12SVC_2282_20200706T180919_10m_RGB.TIF
2282,S2B_L2A_T12SVC_2282_20200623T175919_20200805T180919_10m_DNBR.TIF,S2B_L2A_T12SVC_2282_20200623T175919_20200805T180919_10m_MASK.TIF,-,S2B_L2A_T12SVC_2282_20200623T175919_10m_RGB.TIF,S2B_L2A_T12SVC_2282_20200805T180919_10m_RGB.TIF
2282,S2B_L2A_T12SVC_2282_20200623T175919_20200726T180919_10m_DNBR.TIF,S2B_L2A_T12SVC_2282_20200623T175919_20200726T180919_10m_MASK.TIF,-,S2B_L2A_T12SVC_2282_20200623T175919_10m_RGB.TIF,S2B_L2A_T12SVC_2282_20200726T180919_10m_RGB.TIF
2282,LC08_L1TP_036037_2282_20200529_20200817_10m_DNBR.TIF,LC08_L1TP_036037_2282_20200529_20200817_10m_MASK.TIF,LC08_L1TP_036037_2282_20200529_10m_RGB.TIF,-,LC08_L1TP_036037_2282_20200817_10m_RGB.TIF
2282,LC08_L1TP_036037_2282_20200529_20200902_10m_DNBR.TIF,LC08_L1TP_036037_2282_20200529_20200902_10m_MASK.TIF,LC08_L1TP_036037_2282_20200529_10m_RGB.TIF,-,LC08_L1TP_036037_2282_20200902_10m_RGB.TIF
2282,LC08_L1TP_036037_2282_20200529_20200801_10m_DNBR.TIF,LC08_L1TP_036037_2282_20200529_20200801_10m_MASK.TIF,LC08_L1TP_036037_2282_20200529_10m_RGB.TIF,-,LC08_L1TP_036037_2282_20200801_10m_RGB.TIF
2282,LC08_L1TP_036036_2282_20200427_20200902_10m_DNBR.TIF,LC08_L1TP_036036_2282_20200427_20200902_10m_MASK.TIF,LC08_L1TP_036036_2282_20200427_10m_RGB.TIF,-,LC08_L1TP_036036_2282_20200902_10m_RGB.TIF
2282,LC08_L1TP_036036_2282_20200427_20200817_10m_DNBR.TIF,LC08_L1TP_036036_2282_20200427_20200817_10m_MASK.TIF,LC08_L1TP_036036_2282_20200427_10m_RGB.TIF,-,LC08_L1TP_036036_2282_20200817_10m_RGB.TIF
2282,LC08_L1TP_037037_2282_20200504_20200707_10m_DNBR.TIF,LC08_L1TP_037037_2282_20200504_20200707_10m_MASK.TIF,LC08_L1TP_037037_2282_20200504_10m_RGB.TIF,-,LC08_L1TP_037037_2282_20200707_10m_RGB.TIF
2282,LC08_L1TP_037037_2282_20200504_20200824_10m_DNBR.TIF,LC08_L1TP_037037_2282_20200504_20200824_10m_MASK.TIF,LC08_L1TP_037037_2282_20200504_10m_RGB.TIF,-,LC08_L1TP_037037_2282_20200824_10m_RGB.TIF
2282,LC08_L1TP_037037_2282_20200504_20200808_10m_DNBR.TIF,LC08_L1TP_037037_2282_20200504_20200808_10m_MASK.TIF,LC08_L1TP_037037_2282_20200504_10m_RGB.TIF,-,LC08_L1TP_037037_2282_20200808_10m_RGB.TIF
2282,LC08_L1TP_037036_2282_20200520_20200707_10m_DNBR.TIF,LC08_L1TP_037036_2282_20200520_20200707_10m_MASK.TIF,LC08_L1TP_037036_2282_20200520_10m_RGB.TIF,-,LC08_L1TP_037036_2282_20200707_10m_RGB.TIF
2282,LC08_L1TP_037036_2282_20200520_20200824_10m_DNBR.TIF,LC08_L1TP_037036_2282_20200520_20200824_10m_MASK.TIF,LC08_L1TP_037036_2282_20200520_10m_RGB.TIF,-,LC08_L1TP_037036_2282_20200824_10m_RGB.TIF
2282,LC08_L1TP_037036_2282_20200520_20200808_10m_DNBR.TIF,LC08_L1TP_037036_2282_20200520_20200808_10m_MASK.TIF,LC08_L1TP_037036_2282_20200520_10m_RGB.TIF,-,LC08_L1TP_037036_2282_20200808_10m_RGB.TIF
2282,LC08_L1TP_036036_2282_20200529_20200902_10m_DNBR.TIF,LC08_L1TP_036036_2282_20200529_20200902_10m_MASK.TIF,LC08_L1TP_036036_2282_20200529_10m_RGB.TIF,-,LC08_L1TP_036036_2282_20200902_10m_RGB.TIF
2282,LC08_L1TP_036036_2282_20200529_20200817_10m_DNBR.TIF,LC08_L1TP_036036_2282_20200529_20200817_10m_MASK.TIF,LC08_L1TP_036036_2282_20200529_10m_RGB.TIF,-,LC08_L1TP_036036_2282_20200817_10m_RGB.TIF
2282,LC08_L1TP_036037_2282_20200513_20200817_10m_DNBR.TIF,LC08_L1TP_036037_2282_20200513_20200817_10m_MASK.TIF,LC08_L1TP_036037_2282_20200513_10m_RGB.TIF,-,LC08_L1TP_036037_2282_20200817_10m_RGB.TIF
2282,LC08_L1TP_036037_2282_20200513_20200902_10m_DNBR.TIF,LC08_L1TP_036037_2282_20200513_20200902_10m_MASK.TIF,LC08_L1TP_036037_2282_20200513_10m_RGB.TIF,-,LC08_L1TP_036037_2282_20200902_10m_RGB.TIF
2282,LC08_L1TP_036037_2282_20200513_20200801_10m_DNBR.TIF,LC08_L1TP_036037_2282_20200513_20200801_10m_MASK.TIF,LC08_L1TP_036037_2282_20200513_10m_RGB.TIF,-,LC08_L1TP_036037_2282_20200801_10m_RGB.TIF
2282,LC08_L1TP_036036_2282_20200513_20200902_10m_DNBR.TIF,LC08_L1TP_036036_2282_20200513_20200902_10m_MASK.TIF,LC08_L1TP_036036_2282_20200513_10m_RGB.TIF,-,LC08_L1TP_036036_2282_20200902_10m_RGB.TIF
2282,LC08_L1TP_036036_2282_20200513_20200817_10m_DNBR.TIF,LC08_L1TP_036036_2282_20200513_20200817_10m_MASK.TIF,LC08_L1TP_036036_2282_20200513_10m_RGB.TIF,-,LC08_L1TP_036036_2282_20200817_10m_RGB.TIF
2282,LC08_L1TP_037037_2282_20200520_20200707_10m_DNBR.TIF,LC08_L1TP_037037_2282_20200520_20200707_10m_MASK.TIF,LC08_L1TP_037037_2282_20200520_10m_RGB.TIF,-,LC08_L1TP_037037_2282_20200707_10m_RGB.TIF
2282,LC08_L1TP_037037_2282_20200520_20200824_10m_DNBR.TIF,LC08_L1TP_037037_2282_20200520_20200824_10m_MASK.TIF,LC08_L1TP_037037_2282_20200520_10m_RGB.TIF,-,LC08_L1TP_037037_2282_20200824_10m_RGB.TIF
2282,LC08_L1TP_037037_2282_20200520_20200808_10m_DNBR.TIF,LC08_L1TP_037037_2282_20200520_20200808_10m_MASK.TIF,LC08_L1TP_037037_2282_20200520_10m_RGB.TIF,-,LC08_L1TP_037037_2282_20200808_10m_RGB.TIF
2282,LC08_L1TP_037036_2282_20200504_20200707_10m_DNBR.TIF,LC08_L1TP_037036_2282_20200504_20200707_10m_MASK.TIF,LC08_L1TP_037036_2282_20200504_10m_RGB.TIF,-,LC08_L1TP_037036_2282_20200707_10m_RGB.TIF
2282,LC08_L1TP_037036_2282_20200504_20200824_10m_DNBR.TIF,LC08_L1TP_037036_2282_20200504_20200824_10m_MASK.TIF,LC08_L1TP_037036_2282_20200504_10m_RGB.TIF,-,LC08_L1TP_037036_2282_20200824_10m_RGB.TIF
2282,LC08_L1TP_037036_2282_20200504_20200808_10m_DNBR.TIF,LC08_L1TP_037036_2282_20200504_20200808_10m_MASK.TIF,LC08_L1TP_037036_2282_20200504_10m_RGB.TIF,-,LC08_L1TP_037036_2282_20200808_10m_RGB.TIF
2282,LC08_L1TP_036037_2282_20200529_20200614_10m_DNBR.TIF,LC08_L1TP_036037_2282_20200529_20200614_10m_MASK.TIF,LC08_L1TP_036037_2282_20200529_10m_RGB.TIF,LC08_L1TP_036037_2282_20200614_10m_RGB.TIF,-
2282,LC08_L1TP_036037_2282_20200529_20200630_10m_DNBR.TIF,LC08_L1TP_036037_2282_20200529_20200630_10m_MASK.TIF,LC08_L1TP_036037_2282_20200529_10m_RGB.TIF,LC08_L1TP_036037_2282_20200630_10m_RGB.TIF,-
2282,LC08_L1TP_036036_2282_20200427_20200630_10m_DNBR.TIF,LC08_L1TP_036036_2282_20200427_20200630_10m_MASK.TIF,LC08_L1TP_036036_2282_20200427_10m_RGB.TIF,LC08_L1TP_036036_2282_20200630_10m_RGB.TIF,-
2282,LC08_L1TP_036036_2282_20200427_20200614_10m_DNBR.TIF,LC08_L1TP_036036_2282_20200427_20200614_10m_MASK.TIF,LC08_L1TP_036036_2282_20200427_10m_RGB.TIF,LC08_L1TP_036036_2282_20200614_10m_RGB.TIF,-
2282,LC08_L1TP_037037_2282_20200504_20200621_10m_DNBR.TIF,LC08_L1TP_037037_2282_20200504_20200621_10m_MASK.TIF,LC08_L1TP_037037_2282_20200504_10m_RGB.TIF,LC08_L1TP_037037_2282_20200621_10m_RGB.TIF,-
2282,LC08_L1TP_037036_2282_20200520_20200621_10m_DNBR.TIF,LC08_L1TP_037036_2282_20200520_20200621_10m_MASK.TIF,LC08_L1TP_037036_2282_20200520_10m_RGB.TIF,LC08_L1TP_037036_2282_20200621_10m_RGB.TIF,-
2282,LC08_L1TP_036036_2282_20200529_20200630_10m_DNBR.TIF,LC08_L1TP_036036_2282_20200529_20200630_10m_MASK.TIF,LC08_L1TP_036036_2282_20200529_10m_RGB.TIF,LC08_L1TP_036036_2282_20200630_10m_RGB.TIF,-
2282,LC08_L1TP_036036_2282_20200529_20200614_10m_DNBR.TIF,LC08_L1TP_036036_2282_20200529_20200614_10m_MASK.TIF,LC08_L1TP_036036_2282_20200529_10m_RGB.TIF,LC08_L1TP_036036_2282_20200614_10m_RGB.TIF,-
2282,LC08_L1TP_036037_2282_20200513_20200614_10m_DNBR.TIF,LC08_L1TP_036037_2282_20200513_20200614_10m_MASK.TIF,LC08_L1TP_036037_2282_20200513_10m_RGB.TIF,LC08_L1TP_036037_2282_20200614_10m_RGB.TIF,-
2282,LC08_L1TP_036037_2282_20200513_20200630_10m_DNBR.TIF,LC08_L1TP_036037_2282_20200513_20200630_10m_MASK.TIF,LC08_L1TP_036037_2282_20200513_10m_RGB.TIF,LC08_L1TP_036037_2282_20200630_10m_RGB.TIF,-
2282,LC08_L1TP_036036_2282_20200513_20200630_10m_DNBR.TIF,LC08_L1TP_036036_2282_20200513_20200630_10m_MASK.TIF,LC08_L1TP_036036_2282_20200513_10m_RGB.TIF,LC08_L1TP_036036_2282_20200630_10m_RGB.TIF,-
2282,LC08_L1TP_036036_2282_20200513_20200614_10m_DNBR.TIF,LC08_L1TP_036036_2282_20200513_20200614_10m_MASK.TIF,LC08_L1TP_036036_2282_20200513_10m_RGB.TIF,LC08_L1TP_036036_2282_20200614_10m_RGB.TIF,-
2282,LC08_L1TP_037037_2282_20200520_20200621_10m_DNBR.TIF,LC08_L1TP_037037_2282_20200520_20200621_10m_MASK.TIF,LC08_L1TP_037037_2282_20200520_10m_RGB.TIF,LC08_L1TP_037037_2282_20200621_10m_RGB.TIF,-
2282,LC08_L1TP_037036_2282_20200504_20200621_10m_DNBR.TIF,LC08_L1TP_037036_2282_20200504_20200621_10m_MASK.TIF,LC08_L1TP_037036_2282_20200504_10m_RGB.TIF,LC08_L1TP_037036_2282_20200621_10m_RGB.TIF,-
2282,LC08_L1TP_037037_2282_20200621_20200707_10m_DNBR.TIF,LC08_L1TP_037037_2282_20200621_20200707_10m_MASK.TIF,-,LC08_L1TP_037037_2282_20200621_10m_RGB.TIF,LC08_L1TP_037037_2282_20200707_10m_RGB.TIF
2282,LC08_L1TP_037037_2282_20200621_20200824_10m_DNBR.TIF,LC08_L1TP_037037_2282_20200621_20200824_10m_MASK.TIF,-,LC08_L1TP_037037_2282_20200621_10m_RGB.TIF,LC08_L1TP_037037_2282_20200824_10m_RGB.TIF
2282,LC08_L1TP_037037_2282_20200621_20200808_10m_DNBR.TIF,LC08_L1TP_037037_2282_20200621_20200808_10m_MASK.TIF,-,LC08_L1TP_037037_2282_20200621_10m_RGB.TIF,LC08_L1TP_037037_2282_20200808_10m_RGB.TIF
2282,LC08_L1TP_036036_2282_20200630_20200902_10m_DNBR.TIF,LC08_L1TP_036036_2282_20200630_20200902_10m_MASK.TIF,-,LC08_L1TP_036036_2282_20200630_10m_RGB.TIF,LC08_L1TP_036036_2282_20200902_10m_RGB.TIF
2282,LC08_L1TP_036036_2282_20200630_20200817_10m_DNBR.TIF,LC08_L1TP_036036_2282_20200630_20200817_10m_MASK.TIF,-,LC08_L1TP_036036_2282_20200630_10m_RGB.TIF,LC08_L1TP_036036_2282_20200817_10m_RGB.TIF
2282,LC08_L1TP_036037_2282_20200614_20200817_10m_DNBR.TIF,LC08_L1TP_036037_2282_20200614_20200817_10m_MASK.TIF,-,LC08_L1TP_036037_2282_20200614_10m_RGB.TIF,LC08_L1TP_036037_2282_20200817_10m_RGB.TIF
2282,LC08_L1TP_036037_2282_20200614_20200902_10m_DNBR.TIF,LC08_L1TP_036037_2282_20200614_20200902_10m_MASK.TIF,-,LC08_L1TP_036037_2282_20200614_10m_RGB.TIF,LC08_L1TP_036037_2282_20200902_10m_RGB.TIF
2282,LC08_L1TP_036037_2282_20200614_20200801_10m_DNBR.TIF,LC08_L1TP_036037_2282_20200614_20200801_10m_MASK.TIF,-,LC08_L1TP_036037_2282_20200614_10m_RGB.TIF,LC08_L1TP_036037_2282_20200801_10m_RGB.TIF
2282,LC08_L1TP_036037_2282_20200630_20200817_10m_DNBR.TIF,LC08_L1TP_036037_2282_20200630_20200817_10m_MASK.TIF,-,LC08_L1TP_036037_2282_20200630_10m_RGB.TIF,LC08_L1TP_036037_2282_20200817_10m_RGB.TIF
2282,LC08_L1TP_036037_2282_20200630_20200902_10m_DNBR.TIF,LC08_L1TP_036037_2282_20200630_20200902_10m_MASK.TIF,-,LC08_L1TP_036037_2282_20200630_10m_RGB.TIF,LC08_L1TP_036037_2282_20200902_10m_RGB.TIF
2282,LC08_L1TP_036037_2282_20200630_20200801_10m_DNBR.TIF,LC08_L1TP_036037_2282_20200630_20200801_10m_MASK.TIF,-,LC08_L1TP_036037_2282_20200630_10m_RGB.TIF,LC08_L1TP_036037_2282_20200801_10m_RGB.TIF
2282,LC08_L1TP_036036_2282_20200614_20200902_10m_DNBR.TIF,LC08_L1TP_036036_2282_20200614_20200902_10m_MASK.TIF,-,LC08_L1TP_036036_2282_20200614_10m_RGB.TIF,LC08_L1TP_036036_2282_20200902_10m_RGB.TIF
2282,LC08_L1TP_036036_2282_20200614_20200817_10m_DNBR.TIF,LC08_L1TP_036036_2282_20200614_20200817_10m_MASK.TIF,-,LC08_L1TP_036036_2282_20200614_10m_RGB.TIF,LC08_L1TP_036036_2282_20200817_10m_RGB.TIF
2282,LC08_L1TP_037036_2282_20200621_20200707_10m_DNBR.TIF,LC08_L1TP_037036_2282_20200621_20200707_10m_MASK.TIF,-,LC08_L1TP_037036_2282_20200621_10m_RGB.TIF,LC08_L1TP_037036_2282_20200707_10m_RGB.TIF
2282,LC08_L1TP_037036_2282_20200621_20200824_10m_DNBR.TIF,LC08_L1TP_037036_2282_20200621_20200824_10m_MASK.TIF,-,LC08_L1TP_037036_2282_20200621_10m_RGB.TIF,LC08_L1TP_037036_2282_20200824_10m_RGB.TIF
2282,LC08_L1TP_037036_2282_20200621_20200808_10m_DNBR.TIF,LC08_L1TP_037036_2282_20200621_20200808_10m_MASK.TIF,-,LC08_L1TP_037036_2282_20200621_10m_RGB.TIF,LC08_L1TP_037036_2282_20200808_10m_RGB.TIF
2614,S2A_L2A_T10SEJ_2614_20200706T185921_20201021T185431_10m_DNBR.TIF,S2A_L2A_T10SEJ_2614_20200706T185921_20201021T185431_10m_MASK.TIF,S2A_L2A_T10SEJ_2614_20200706T185921_10m_RGB.TIF,-,S2A_L2A_T10SEJ_2614_20201021T185431_10m_RGB.TIF
2614,S2A_L2A_T10SEJ_2614_20200706T185921_20201029T190519_10m_DNBR.TIF,S2A_L2A_T10SEJ_2614_20200706T185921_20201029T190519_10m_MASK.TIF,S2A_L2A_T10SEJ_2614_20200706T185921_10m_RGB.TIF,-,S2B_L2A_T10SEJ_2614_20201029T190519_10m_RGB.TIF
2614,S2A_L2A_T10SEJ_2614_20200706T185921_20201019T190419_10m_DNBR.TIF,S2A_L2A_T10SEJ_2614_20200706T185921_20201019T190419_10m_MASK.TIF,S2A_L2A_T10SEJ_2614_20200706T185921_10m_RGB.TIF,-,S2B_L2A_T10SEJ_2614_20201019T190419_10m_RGB.TIF
2614,S2A_L2A_T10SEJ_2614_20200706T185921_20201031T185531_10m_DNBR.TIF,S2A_L2A_T10SEJ_2614_20200706T185921_20201031T185531_10m_MASK.TIF,S2A_L2A_T10SEJ_2614_20200706T185921_10m_RGB.TIF,-,S2A_L2A_T10SEJ_2614_20201031T185531_10m_RGB.TIF
2614,S2A_L2A_T10SDJ_2614_20200802T184921_20201031T185531_10m_DNBR.TIF,S2A_L2A_T10SDJ_2614_20200802T184921_20201031T185531_10m_MASK.TIF,S2A_L2A_T10SDJ_2614_20200802T184921_10m_RGB.TIF,-,S2A_L2A_T10SDJ_2614_20201031T185531_10m_RGB.TIF
2614,S2A_L2A_T10SEJ_2614_20200716T185921_20201021T185431_10m_DNBR.TIF,S2A_L2A_T10SEJ_2614_20200716T185921_20201021T185431_10m_MASK.TIF,S2A_L2A_T10SEJ_2614_20200716T185921_10m_RGB.TIF,-,S2A_L2A_T10SEJ_2614_20201021T185431_10m_RGB.TIF
2614,S2A_L2A_T10SEJ_2614_20200716T185921_20201029T190519_10m_DNBR.TIF,S2A_L2A_T10SEJ_2614_20200716T185921_20201029T190519_10m_MASK.TIF,S2A_L2A_T10SEJ_2614_20200716T185921_10m_RGB.TIF,-,S2B_L2A_T10SEJ_2614_20201029T190519_10m_RGB.TIF
2614,S2A_L2A_T10SEJ_2614_20200716T185921_20201019T190419_10m_DNBR.TIF,S2A_L2A_T10SEJ_2614_20200716T185921_20201019T190419_10m_MASK.TIF,S2A_L2A_T10SEJ_2614_20200716T185921_10m_RGB.TIF,-,S2B_L2A_T10SEJ_2614_20201019T190419_10m_RGB.TIF
2614,S2A_L2A_T10SEJ_2614_20200716T185921_20201031T185531_10m_DNBR.TIF,S2A_L2A_T10SEJ_2614_20200716T185921_20201031T185531_10m_MASK.TIF,S2A_L2A_T10SEJ_2614_20200716T185921_10m_RGB.TIF,-,S2A_L2A_T10SEJ_2614_20201031T185531_10m_RGB.TIF
2614,S2A_L2A_T10SEJ_2614_20200713T184921_20201021T185431_10m_DNBR.TIF,S2A_L2A_T10SEJ_2614_20200713T184921_20201021T185431_10m_MASK.TIF,S2A_L2A_T10SEJ_2614_20200713T184921_10m_RGB.TIF,-,S2A_L2A_T10SEJ_2614_20201021T185431_10m_RGB.TIF
2614,S2A_L2A_T10SEJ_2614_20200713T184921_20201029T190519_10m_DNBR.TIF,S2A_L2A_T10SEJ_2614_20200713T184921_20201029T190519_10m_MASK.TIF,S2A_L2A_T10SEJ_2614_20200713T184921_10m_RGB.TIF,-,S2B_L2A_T10SEJ_2614_20201029T190519_10m_RGB.TIF
2614,S2A_L2A_T10SEJ_2614_20200713T184921_20201019T190419_10m_DNBR.TIF,S2A_L2A_T10SEJ_2614_20200713T184921_20201019T190419_10m_MASK.TIF,S2A_L2A_T10SEJ_2614_20200713T184921_10m_RGB.TIF,-,S2B_L2A_T10SEJ_2614_20201019T190419_10m_RGB.TIF
2614,S2A_L2A_T10SEJ_2614_20200713T184921_20201031T185531_10m_DNBR.TIF,S2A_L2A_T10SEJ_2614_20200713T184921_20201031T185531_10m_MASK.TIF,S2A_L2A_T10SEJ_2614_20200713T184921_10m_RGB.TIF,-,S2A_L2A_T10SEJ_2614_20201031T185531_10m_RGB.TIF
2614,S2B_L2A_T10TEK_2614_20200718T184919_20201024T190451_10m_DNBR.TIF,S2B_L2A_T10TEK_2614_20200718T184919_20201024T190451_10m_MASK.TIF,S2B_L2A_T10TEK_2614_20200718T184919_10m_RGB.TIF,-,S2A_L2A_T10TEK_2614_20201024T190451_10m_RGB.TIF
2614,S2B_L2A_T10TEK_2614_20200718T184919_20201031T185531_10m_DNBR.TIF,S2B_L2A_T10TEK_2614_20200718T184919_20201031T185531_10m_MASK.TIF,S2B_L2A_T10TEK_2614_20200718T184919_10m_RGB.TIF,-,S2A_L2A_T10TEK_2614_20201031T185531_10m_RGB.TIF
2614,S2A_L2A_T10SDJ_2614_20200713T184921_20201031T185531_10m_DNBR.TIF,S2A_L2A_T10SDJ_2614_20200713T184921_20201031T185531_10m_MASK.TIF,S2A_L2A_T10SDJ_2614_20200713T184921_10m_RGB.TIF,-,S2A_L2A_T10SDJ_2614_20201031T185531_10m_RGB.TIF
